id,name,source,prescription_required,retail_price,discounted_price,manufacturer,quantity,packaging_form,salts
source_2-137391,Zocon 1% Dusting Powder,source_2,False,99.0,94.05,fdc ltd,,,Clotrimazole 1% w/w
source_6-282705,Zocon 1% Dusting Powder 100gm,source_6,False,130.65,114.97,fdc ltd,100g Dusting Powder in Bottle,BOTTLE,Clotrimazole(1.0 %)
source_6-282706,Zocon 1% Dusting Powder 50gm,source_6,False,99.0,84.15,fdc ltd,50g Dusting Powder in Bottle,BOTTLE,Clotrimazole(1.0 %)
source_7-337445,Zocon 1% Soap,source_7,False,133.0,109.8,fdc ltd,100.0 gm in 1 packet,,Clotrimazole (1% w/w)
source_1-226959,Zocon 1%W/W Soap 100gm,source_1,False,133.0,117.1,fdc ltd,100,Pack | Soap,CLOTRIMAZOLE-1%W/W
source_3-9198,ZOCON 100DT TAB 1X4,source_3,True,34.13,29.01,f d c india ltd,4,Strip,FLUCONAZOLE 100 MG
source_2-137393,Zocon 100 DT Tablet,source_2,True,34.95,28.66,fdc ltd,,,Fluconazole 100mg
source_6-282707,Zocon 150mg Strip Of 10 Tablets,source_6,True,23.5,20.68,fdc ltd,10 Tablet(s) in Strip,STRIP,Fluconazole(150.0 Mg)
source_6-282708,Zocon 150mg Strip Of 2 Tablets,source_6,True,24.04,24.04,fdc ltd,2 Tablet(s) in Strip,STRIP,Fluconazole(150.0 Mg)
source_6-282709,Zocon 150mg Strip Of 3 Tablets,source_6,True,44.0,38.72,fdc ltd,3 Tablet(s) in Strip,STRIP,Fluconazole(150.0 Mg)
source_6-282710,Zocon 150mg Strip Of 6 Tablets,source_6,True,81.04,71.32,fdc ltd,6 Tablet(s) in Strip,STRIP,Fluconazole(150.0 Mg)
source_1-226960,Zocon 150mg Tablet 2's,source_1,True,25.5,22.4,fdc ltd,2,Strip | Tablet,FLUCONAZOLE-150MG
source_5-47723,ZOCON 150mg Tablet 3's,source_5,True,36.15,29.64,fdc ltd,3 Tablet(s) in a Strip,STRIP,Fluconazole 150 mg
source_2-137394,Zocon 150 Tablet,source_2,True,81.04,66.45,fdc+,,,Fluconazole 150mg
source_1-226961,Zocon 150 Tablet 1's,source_1,True,14.5,12.8,fdc ltd,1,Strip | Tablet,FLUCONAZOLE-150MG
source_1-226962,Zocon-150 Tablet 3's,source_1,True,44.0,38.7,fdc ltd,3,Strip | Tablet,FLUCONAZOLE-150MG
source_1-226963,Zocon 150 Tablet 6's,source_1,True,81.0,71.3,fdc ltd,6,Strip | Tablet,FLUCONAZOLE-150MG
source_5-47724,ZOCON 150 Tablet 6's,source_5,True,72.31,59.29,fdc ltd,6 Tablet(s) in a Strip,STRIP,Fluconazole 150 mg
source_6-282711,Zocon 2% W/W Dusting Powder 75'Gm,source_6,False,99.0,99.0,fdc ltd,75g Oral Powder in Bottle,BOTTLE,Fluconazole(2.0 %)
source_6-282712,Zocon 200mg Strip Of 2 Tablets,source_6,True,39.08,34.39,fdc ltd,2 Tablet(s) in Strip,STRIP,Fluconazole(200.0 Mg)
source_3-9199,ZOCON 200MG TAB 1X2,source_3,True,39.08,33.22,f d c india ltd,2,Strip,FLUCONAZOLE 200 MG
source_5-47725,Zocon 200mg Tablet 2'S,source_5,True,34.88,24.42,fdc ltd,2 Tablet(s) in a Strip,STRIP,Fluconazole 200 mg
source_7-337450,Zocon 200 Tablet,source_7,True,78.22,68.22,fdc ltd,4.0 tablets in 1 strip,,Fluconazole (200mg)
source_1-226964,Zocon-200 Tablet 2's,source_1,True,39.0,34.3,fdc ltd,2,Strip | Tablet,FLUCONAZOLE-200MG
source_1-226965,Zocon-200 Tablet 4's,source_1,True,78.0,78.0,fdc ltd,4,Strip | Tablet,FLUCONAZOLE-200MG
source_6-282713,Zocon 400mg Strip Of 1 Tablet,source_6,True,33.3,29.3,fdc ltd,1 Tablet(s) in Strip,STRIP,Fluconazole(400.0 Mg)
source_3-9200,ZOCON 400MG TAB 1X1,source_3,True,33.3,28.31,f d c india ltd,1,Strip,FLUCONAZOLE 400 MG
source_5-47726,Zocon 400mg Tablet,source_5,True,33.3,27.31,fdc ltd,1 Tablet(s) in a Strip,STRIP,Fluconazole 400 mg
source_7-337451,Zocon 400 Tablet,source_7,True,33.3,29.7,fdc ltd,1.0 Tablet in 1 strip,,Fluconazole (400mg)
source_1-226966,Zocon 400 Tablet 1's,source_1,True,33.0,29.0,fdc ltd,1,Strip | Tablet,FLUCONAZOLE-400MG
source_3-9201,ZOCON 50 DT TAB 1X4,source_3,True,43.36,36.86,f d c india ltd,4,Strip,FLUCONAZOLE 50 MG
source_7-337452,Zocon 50 DT Tablet,source_7,True,43.36,35.1,fdc ltd,4.0 tablet dt in 1 strip,,Fluconazole (50mg)
source_1-226967,Zocon-50 DT Tablet 4's,source_1,True,43.0,37.8,fdc ltd,4,Strip | Tablet,FLUCONAZOLE-50MG
source_3-9202,ZOCON AS KIT TAB 1X1,source_3,True,138.5,117.73,f d c india ltd,1,Strip TABLET,AZITHROMYCIN 1 GM + FLUCONAZOLE 150 MG + SECNIDAZOLE 1 GM
source_6-282714,Zocon As Kit Tablets,source_6,True,136.94,136.94,fdc ltd,4 Tablet Combikit(s) in Strip,STRIP,Azithromycin(1.0 Gm) + Fluconazole(150.0 Mg) + Secnidazole(2.0 Gm)
source_7-337453,Zocon AS Tablet,source_7,True,138.5,123.3,fdc ltd,4.0 tablets in 1 strip,,Fluconazole (150mg) + Azithromycin (1000mg) + Secnidazole (1000mg)
source_6-282715,Zocon C 1% Cream,source_6,False,50.4,46.37,fdc ltd,15g Cream in Tube,TUBE,Clotrimazole(1.0 %W/W)
source_2-137399,Zocon -C Cream,source_2,True,47.8,39.2,fdc ltd,,,Clotrimazole 1% w/w
source_5-47727,Zocon C Cream 15gm,source_5,False,50.4,41.33,fdc ltd,15GM,TUBE,Clotrimazole 1 %
source_1-226968,Zocon C Cream 15 gm,source_1,True,50.0,44.0,fdc ltd,15,Tube | Cream,CLOTRIMAZOLE-1%W/W
source_1-226969,ZOCON DROPS 5ML,source_1,True,76.0,66.9,fdc ltd,5,Bottle | Eye Drops,FLUCONAZOLE-0.3% W/V
source_6-282716,Zocon Dt 100mg Strip Of 4 Tablets,source_6,True,34.13,32.42,fdc ltd,4 Tablet(s) in Strip,STRIP,Fluconazole(100.0 Mg)
source_5-47728,Zocon DT 100mg Tablet 4'S,source_5,True,30.46,21.32,fdc ltd,4 Tablet(s) in a Strip,STRIP,Fluconazole 100 mg
source_1-226970,Zocon DT 100 Tablet 4's,source_1,True,34.0,29.9,fdc ltd,4,Strip | Tablet,FLUCONAZOLE-100MG
source_6-282717,Zocon Dt 50mg Strip Of 4 Tablets,source_6,True,43.36,38.16,fdc ltd,4 Tablet(s) in Strip,STRIP,Fluconazole(50.0 Mg)
source_5-47729,Zocon DT 50mg Tablet 4'S,source_5,True,43.36,35.56,fdc ltd,4 Tablet(s) in a Strip,STRIP,Fluconazole 50 mg
source_7-337454,Zocon Dusting Powder,source_7,False,,99.0,fdc ltd,75.0 gm in 1 bottle,,Fluconazole (2% w/w)
source_5-47730,Zocon Dusting Powder 100gm,source_5,False,130.65,107.13,fdc ltd,100GM,SACHET,Clotrimazole 1 %
source_1-226971,"Zocon Dusting Powder 100 gm | Clotrimazole | Anti Fungal & Anti Bacterial Powder | Treats Fungal Infection, Rashes | Soothes Skin irritation & Chafing",source_1,False,130.5,130.5,fdc ltd,100,Bottle | Dusting Powder,CLOTRIMAZOLE-1%W/W
source_5-47731,Zocon Dusting Powder 75gm,source_5,False,99.0,81.18,fdc ltd,75GM,SACHET,Clotrimazole 1 %
source_1-226972,Zocon Dusting Powder 75 gm,source_1,False,130.5,114.8,fdc ltd,75,Bottle | Dusting Powder,FLUCONAZOLE-2%W/W
source_7-337455,Zocon Eye Drop,source_7,True,84.0,72.0,fdc ltd,5.0 ml in 1 bottle,,Fluconazole (0.3% w/v)
source_5-47732,Zocon Eye Drops 5ml,source_5,True,76.45,62.69,fdc ltd,5ML,DROPS,Fluconazole 0.3 %
source_3-9203,ZOCON EYE DROPS 5ML,source_3,True,76.45,64.98,f d c india ltd,5,Bottle,FLUCONAZOLE 0.3 %W/V
source_7-337456,Zocon Inf 200mg Infusion,source_7,True,70.78,68.6,fdc ltd,100.0 ml in 1 bottle,,Fluconazole (200mg)
source_6-282718,Zocon Infusion,source_6,True,70.78,70.78,fdc ltd,100ml Infusion in Injection,INJECTION,Fluconazole(200.0 Mg)
source_1-226973,Zocon KZ Shampoo 5 ml,source_1,False,26.0,22.9,fdc ltd,5,Tube | Shampoo,KETOCONAZOLE-2%W/V + ZINC PYRITHIONE-1%W/V
source_5-47733,Zocon KZ Shampoo 5ml,source_5,True,23.9,19.6,fdc ltd,5ML,Bottle,Ketoconazole 2 %+Zinc Pyrithione 1 %
source_6-282719,Zocon Kz Shampoo 5ml,source_6,False,26.29,23.14,fdc ltd,5ml Shampoo in Bottle,BOTTLE,Pyrithione Zinc(1.0 %) + Ketoconazole(2.0 %)
source_1-226974,Zocon KZ Shampoo 60 ml,source_1,False,279.0,245.5,fdc ltd,60,Bottle | Shampoo,KETOCONAZOLE-2%W/V + ZINC PYRITHIONE-1%W/V
source_6-282720,Zocon Kz Shampoo 60ml,source_6,False,279.4,245.87,fdc ltd,60ml Shampoo in Bottle,BOTTLE,Pyrithione Zinc(1.0 %) + Ketoconazole(2.0 %)
source_5-47734,Zocon KZ Shampoo 60ml,source_5,True,279.4,229.11,fdc ltd,60ML,CONTAINER,Ketoconazole 2 %+Zinc Pyrithione 1 %
source_1-226975,Zocon L 1% Cream 10 gm,source_1,True,108.5,95.5,fdc ltd,10,Tube | Cream,LULICONAZOLE-1%W/W
source_6-282721,Zocon L 1% Tube Of 10gm Cream,source_6,False,108.9,100.19,fdc ltd,10g Cream in Tube,TUBE,Luliconazole(1.0 %W/W)
source_6-282722,Zocon L 1% Tube Of 20gm Cream,source_6,False,250.0,250.0,fdc ltd,20g Cream in Tube,TUBE,Luliconazole(1.0 %W/W)
source_6-282723,Zocon L 1% Tube Of 30gm Cream,source_6,False,330.0,290.4,fdc ltd,30g Cream in Tube,TUBE,Luliconazole(1.0 %W/W)
source_1-226976,Zocon L 1%W/W Cream 20gm,source_1,True,108.5,95.5,fdc ltd,20,Tube | Cream,LULICONAZOLE-1% W/W
source_7-337460,Zocon L Cream,source_7,True,330.0,287.1,fdc ltd,30.0 gm in 1 tube,,Luliconazole (1% w/w)
source_5-47735,ZOCON L Cream 10gm,source_5,True,108.9,89.3,fdc ltd,10GM,TUBE,Luliconazole 1 %
source_5-47736,ZOCON L Cream 30gm,source_5,True,300.0,246.0,fdc ltd,7 Tablet(s) in a Strip,TUBE,Luliconazole 1 %
source_1-226977,Zocon L Cream 30 gm,source_1,True,300.0,264.0,fdc ltd,30,Tube | Cream,LULICONAZOLE-1%W/W
source_1-226978,Zocon L Cream 60 gm,source_1,True,400.0,352.0,fdc ltd,60,Tube | Cream,LULICONAZOLE-1%W/W
source_5-47737,ZOCON L Cream 60gm,source_5,True,400.0,328.0,fdc ltd,60GM,TUBE,Luliconazole 1 %
source_7-337461,Zocon Lotion,source_7,False,,134.26,fdc ltd,30.0 ml in 1 bottle,,Fluconazole (2% w/v)
source_6-282724,Zocon Lotion 30ml,source_6,False,134.26,118.15,fdc ltd,30ml Lotion in Bottle,BOTTLE,Fluconazole(2.0 %) + Pyrithione Zinc(1.0 %)
source_1-226979,ZOCON LOTION 60ML,source_1,True,231.0,203.28,fdc ltd,60,Bottle | Lotion,FLUCONAZOLE-2%W/V
source_6-282725,Zocon Lotion 60ml,source_6,False,187.5,165.0,fdc ltd,60ml Lotion in Bottle,BOTTLE,Fluconazole(2.0 %) + Pyrithione Zinc(1.0 %)
source_6-282726,Zocon Lotion Sachet 5ml,source_6,False,18.0,15.84,fdc ltd,5ml Lotion in Bottle,BOTTLE,Fluconazole(2.0 %)
source_2-137405,Zocon Ointment,source_2,True,59.63,48.9,fdc ltd,,,Fluconazole NA
source_6-282727,Zocon Ont Ointment 15 Gm,source_6,True,59.63,52.47,fdc ltd,15g Ointment in Tube,TUBE,
source_5-47738,Zocon Soap 100gm,source_5,False,133.0,109.06,fdc ltd,100GM,PACK,Clotrimazole 1 %
source_2-137406,Zocon-ST 150mg Tablet,source_2,True,30.0,24.6,fdc ltd,,,Fluconazole 150mg
source_6-282729,Zocon St Tablets,source_6,True,29.76,29.76,fdc ltd,2 Tablet(s) in Strip,STRIP,Fluconazole(150.0 Mg)
source_5-47739,ZOCON T 150 Tablet 3's,source_5,True,75.35,61.79,fdc ltd,3 Tablet(s) in a Strip,STRIP,Fluconazole 150 mg+Tinidazole 1000 mg
source_2-137407,Zocon-T Kit,source_2,True,62.7,51.41,fdc ltd,,,"Fluconazole 150mg,Tinidazole 1000mg"
source_5-47740,Zocon T Kit 1's,source_5,True,75.35,61.79,fdc ltd,1s,PACKET,Fluconazole 150 mg+Tinidazole 1000 mg
source_3-9204,ZOCON T KIT TAB 1X1,source_3,True,75.35,64.05,f d c india ltd,1,Strip,FLUCONAZOLE 150 MG+TINIDAZOLE 1000 MG
source_1-226980,Zocon T Kit Tablet 1's,source_1,True,75.0,66.0,fdc ltd,1,Strip | Tablet,FLUCONAZOLE-150MG + TINIDAZOLE-1000MG
source_6-282730,Zocon T Strip Of 3 Tablet Combikit,source_6,True,82.85,70.42,fdc ltd,3 Tablet Combikit(s) in Strip,STRIP,Fluconazole(150.0 Mg) + Tinidazole(1000.0 Mg)
source_2-137408,Zocon Trans Gel,source_2,True,51.44,42.18,fdc ltd,,,Fluconazole 0.5% w/w
source_6-203206,Picon 1% Cream 10gm,source_6,True,604.19,537.73,eris life sciences pvt ltd,10g Cream in Tube,TUBE,Pimecrolimus(1.0 %)
source_4-4692,Picon 1% Cream 30gm,source_4,True,1601.0,1329.0,biocon ltd,1 TUBE OF 30GM,TUBE,PIMECROLIMUS
source_6-203207,Picon 1% Lotion,source_6,True,839.41,839.41,eris life sciences pvt ltd,20ml Lotion in Bottle,BOTTLE,Pimecrolimus(1.0 %)
source_6-203208,Picon 30 1% Tube Of 30gm Cream,source_6,True,1326.04,1166.92,eris life sciences pvt ltd,30g Cream in Tube,TUBE,Pimecrolimus(1.0 %)
source_2-98650,Picon Cream,source_2,True,641.0,525.62,biocon ltd,,,Pimecrolimus 1% w/w
source_1-161469,Picon Cream 10 gm,source_1,True,641.0,564.1,biocon ltd,10,Tube | Cream,PIMECROLIMUS-1%W/W
source_1-161470,Picon Cream 30 gm,source_1,True,1601.0,1408.9,biocon ltd,30,Tube | Cream,PIMECROLIMUS-1%W/W
source_1-161471,PICON LOTION,source_1,True,839.4,738.672,biocon ltd,1,Bottle | Liquid,PIMECROLIMUS-1% W/V
source_2-98652,Picon Lotion,source_2,True,763.8,626.32,biocon,,,Pimecrolimus 1% w/w
source_1-161472,Piconax 5mg Syrup Sugar Free,source_1,True,71.45,62.876,vhc pharmaceuticals,100,Bottle | Syrup,SODIUM PICOSULFATE-5MG/5ML
source_1-161473,Piconet 5mg Oral Solution,source_1,True,70.0,61.6,bioworld pharma,100,Bottle | Oral Solution,
source_6-203209,Piconex Syrup 100 Ml,source_6,True,75.0,63.75,von remedies,100ml Syrup in Bottle,BOTTLE,Sodium Picosulfate(5.0 Mg)
source_7-238063,Piconext Liquid Sugar Free,source_7,True,74.5,72.2,soinsvie pharmacia pvt ltd,100.0 ml in 1 bottle,,Sodium Picosulfate (5mg/5ml)
source_7-238064,Piconext Plus Laxative Sugar Free,source_7,True,78.45,76.1,soinsvie pharmacia pvt ltd,100.0 ml in 1 bottle,,Sodium Picosulfate (3.33mg) + Liquid Paraffin (1.25ml) + Milk Of Magnesia (3.75ml)
source_1-161474,Piconim Oral Suspension,source_1,True,85.0,74.8,nimbus health care pvt ltd,100,Bottle | Suspension,
source_7-238066,Piconine 5mg Oral Suspension,source_7,True,69.0,66.9,medsky healthcare,100.0 ml in 1 bottle,,Sodium Picosulfate (5mg/5ml)
source_1-161476,Piconist-LM Sugar Free Laxative Suspension 170 ml,source_1,True,245.0,215.6,alienist pharmaceutical pvt ltd,170,Bottle | Oral Suspension,LIQUID PARAFFIN-1.25ML + MAGNESIUM HYDROXIDE-3.75ML + SODIUM PICOSULFATE-3.33MG
source_6-122612,Ibuprofen(Alk) 250mg Strip Of 250 Tablets,source_6,True,88.0,77.44,alkem laboratories ltd,250 Tablet(s) in Strip,STRIP,Ibuprofen(250.0 Mg)
source_6-122613,Ibuprofen(Cip) Syrup 60 Ml,source_6,True,15.62,13.75,cipla ltd,60ml Syrup in Bottle,BOTTLE,Ibuprofen(100.0 Mg)
source_6-50725,Cetrizine 1 Mg Syrup 30 Ml,source_6,True,17.95,15.8,intas pharmaceuticals ltd,30ml Syrup in Bottle,BOTTLE,Cetirizine(1.0 Mg)
source_6-50726,Cetrizine 10mg (Knoll) Strip Of 10 Tablets,source_6,True,21.0,14.7,knoll healthcare pvt ltd,10 Tablet(s) in Strip,STRIP,Cetirizine(10.0 Mg)
source_6-50727,Cetrizine 10mg Strip Of 10 Tablets,source_6,True,19.17,19.17,nilsan pharmaceuticals pvt ltd,10 Tablet(s) in Strip,STRIP,Cetirizine Hydrochloride(10.0 Mg)
source_6-50728,Cetrizine 10mg Tablet,source_6,True,20.53,17.45,blue cross laboratories pvt ltd,10 Tablet(s) in Strip,STRIP,Cetirizine(10.0 Mg)
source_1-42679,Cetrizine 10 mg Tablet 10's,source_1,True,21.0,18.5,knoll pharmaceuticals ltd,10,Strip | Tablet,CETIRIZINE-10MG
source_7-59130,Cetrizine 5mg Syrup,source_7,True,62.0,60.1,knoll pharmaceuticals ltd,60.0 ml in 1 bottle,,Cetirizine (5mg)
source_1-42681,Cetrizine 5 mg Syrup 60 ml,source_1,True,44.0,38.7,knoll healthcare pvt ltd,60,Bottle | Syrup,CETIRIZINE-5MG
source_6-50729,Cetrizine Bottle Of 30ml Syrup,source_6,True,21.4,18.83,knoll healthcare pvt ltd,30ml Syrup in Bottle,BOTTLE,Cetirizine Hydrochloride(5.0 Mg/5ml)
source_6-50730,Cetrizine Bottle Of 60ml Syrup,source_6,True,42.6,36.21,knoll healthcare pvt ltd,60ml Syrup in Bottle,BOTTLE,Cetirizine Hydrochloride(5.0 Mg/5ml)
source_7-59131,Cetrizine Cold DS Syrup,source_7,True,90.0,57.6,knoll healthcare pvt ltd,60.0 ml in 1 bottle,,Cetirizine (2.5mg/5ml) + Paracetamol (250mg/5ml) + Phenylephrine (2.5mg/5ml)
source_1-42682,Cetrizine Cold Oral Suspension,source_1,True,69.0,60.72,knoll healthcare pvt ltd,60,Bottle | Suspension,CETIRIZINE-2.5MG + PARACETAMOL-125MG + PHENYLEPHRINE-2.5MG
source_1-42683,Cetrizine-Cold Suspension 60 ml,source_1,True,56.0,49.28,knoll healthcare pvt ltd,60,Bottle | Oral Suspension,CETIRIZINE-2.5MG + PARACETAMOL-125MG + PHENYLEPHRINE-2.5MG
source_6-50731,Cetrizine Cold Suspension 60ml,source_6,True,75.0,63.75,knoll healthcare pvt ltd,60ml Suspension in Bottle,BOTTLE,Phenylephrine(2.5 Mg) + Cetirizine(2.5 Mg) + Paracetamol / Acetaminophen(125.0 Mg)
source_7-59133,Cetrizine Syrup,source_7,True,22.0,17.1,knoll pharmaceuticals ltd,30.0 ml in 1 bottle,,Cetirizine (5mg)
source_1-42684,Cetrizine Syrup 30 ml,source_1,True,22.0,19.4,knoll healthcare pvt ltd,30,Bottle | Syrup,CETIRIZINE-5MG
source_1-42685,Cetrizine Syrup 60 ml,source_1,True,44.0,38.7,nukind healthcare pvt ltd,60,Bottle | Syrup,CETIRIZINE-5MG
source_2-26511,Cetrizine Tablet,source_2,True,20.33,16.67,knoll pharmaceuticals ltd,,,Cetirizine 10mg
source_7-25646,Aspirin 300mg Tablet,source_7,True,2.0,1.9,bini laboratories pvt ltd,10.0 tablets in 1 strip,,Aspirin (300mg)
source_2-11828,Aspirin 50mg Tablet DR,source_2,True,3.7,3.03,zydus cadila,,,Aspirin/Acetylsalicylic acid 50mg
source_6-21078,Aspirin Dr 50mg Tablet,source_6,True,3.7,3.26,zydus healthcare ltd,14 Tablet(s) in Strip,STRIP,Aspirin / Acetyl Salicylic Acid(50.0 Mg)
source_6-21079,Aspirin Gastro Resistance Tablet 14'S,source_6,True,101.04,101.04,zydus healthcare ltd,14 Tablet(s) in Strip,STRIP,Aspirin / Acetyl Salicylic Acid(75.0 Mg)
source_6-21080,Aspirin Protect 100mg Strip Of 10 Tablets,source_6,True,,,bayer zydus pharma,10 Tablet(s) in Strip,STRIP,Aspirin / Acetyl Salicylic Acid(100.0 Mg)
source_7-232457,Paracetamol 120mg Oral Suspension,source_7,False,,14.6,ciron drugs & pharmaceuticals pvt ltd,60.0 ml in 1 bottle,,Paracetamol (120mg)
source_1-158172,Paracetamol 500 mg Tablet 1000's,source_1,True,604.6,532.048,propel healthcare,1000,Bottle | Tablet,PARACETAMOL-500MG
source_6-197544,Paracetamol 650 Mg Tablet 15,source_6,False,22.69,19.97,tulip,15 Tablet(s) in Strip,STRIP,
source_2-96301,PARACETAMOL INJ,source_2,True,32.0,26.24,optima healthcare,,,
source_2-96302,Paracetamol O Tablet,source_2,True,106.43,87.27,makers laboratories ltd,,,Paracetamol/Acetaminophen NA
source_2-96303,Paracetamol Tablet,source_2,True,14.69,12.05,modi lifecare industries ltd,,,Paracetamol/Acetaminophen 500mg
source_7-62690,Ciprofloxacin 10mg Infusion,source_7,True,13.42,13.0,claris lifesciences ltd,100.0 ml in 1 bottle,,Ciprofloxacin (10mg)
source_1-45422,Ciprofloxacin 500 mg Tablet 10's,source_1,True,52.5,46.2,keimed pvt ltd,10,Strip | Tablet,CIPROFLOXACIN-500MG
source_6-53715,Ciprofloxacin (Claris) 200 Mg Infusion 100 Ml,source_6,True,18.83,18.83,claris lifesciences ltd,100ml Injection in Packet,PACKET,Ciprofloxacin(200.0 Mg)
source_1-45423,Ciprofloxacin Infusion 100 ml,source_1,True,22.0,19.4,fresenius kabi india pvt ltd,100,Vial | Infusion,CIPROFLOXACIN-200MG
source_1-45424,CIPROFLOXACIN INJECTION 100ML,source_1,True,729.0,641.52,keimed pvt ltd,100,Vial | Injection,CIPROFLOXACIN-200MG
source_2-28249,CIPROFLOXACIN INJ 100ML,source_2,True,18.5,15.17,fresenius kabi india pvt ltd,,,
source_1-45425,Ciprofloxacin IV (Core) 100 ml,source_1,True,18.5,16.3,core claris lifesciences ltd,100,Bottle | Infusion,CIPROFLOXACIN-100ML
source_1-45426,Ciprofloxacin IV Injection 100 ml,source_1,True,19.28,16.9664,harson laboratories,100,Bottle | Injection,CIPROFLOXACIN-100ML
source_6-53716,Ciprofloxacin (Parenteral) 100 Mg Infusion 100 Ml,source_6,True,16.76,14.75,parenteral drugs india ltd,100ml Injection in Bottle,BOTTLE,
source_6-53717,Ciprofloxacin R Infusion 100 Ml,source_6,True,16.12,14.19,baxter india pvt ltd,100ml Infusion in Vial,VIAL,Ciprofloxacin
source_7-62691,Ciprofloxacin Usp 200mg Infusion,source_7,True,11.67,11.3,albert david ltd,100.0 ml in 1 bottle,,Ciprofloxacin (200mg)
source_6-53718,Ciprofloxacin (Zydus) 500 Mg Strip Of 10 Tablets,source_6,True,40.9,40.9,zydus healthcare ltd,10 Tablet(s) in Strip,STRIP,Ciprofloxacin(500.0 Mg)
source_1-131415,Metformin SR 1 gm Tablet 10's,source_1,True,45.0,39.6,biochem pharmaceutical industries ltd,10,Strip | Tablet,METFORMIN-1000MG
source_1-131416,Metformin SR 500 Tablet 10's,source_1,True,22.0,19.4,biochem pharmaceutical industries ltd,10,Strip | Tablet,METFORMIN-500MG
source_6-107972,Glimepiride 1 Mg Tablet 10 Medlife Pure Generics,source_6,True,36.0,30.6,tulip lab pvt ltd,10 Tablet(s) in Strip,STRIP,Glimepiride(1.0 Mg)
source_6-107973,Glimepiride 2 Mg Tablet 10 Medlife Pure Generics,source_6,True,54.0,45.9,tulip lab pvt ltd,10 Tablet(s) in Strip,STRIP,Glimepiride(2.0 Mg)
source_6-14479,Amlodipine 5mg Plus Atenolol 50mg Strip Of 10 Tablets Medlife Pure Generics,source_6,True,60.0,40.2,tulip lab pvt ltd,10 Tablet(s) in Strip,STRIP,Amlodipine(5.0 Mg) + Atenolol(50.0 Mg)
source_6-14480,Amlodipine 5mg Strip Of 10 Tablets Medlife Pure Generics,source_6,True,25.0,18.75,medlife,10 Tablet(s) in Strip,STRIP,Amlodipine(5.0 Mg)
source_1-16342,Amlodipine 5 mg Tablet 10's,source_1,True,7.0,6.16,jan aushadhi marketing federation ltd,10,Strip | Tablet,AMLODIPINE-5MG
source_7-38347,Betamethasone 0.5mg Tablet,source_7,True,5.0,4.8,makmaul labocare,20.0 tablets in 1 strip,,Betamethasone (0.5mg)
source_6-33081,Betamethasone 0.5 Mg Tablet 100,source_6,True,14.1,12.41,win medicare pvt ltd,100 Tablet(s) in Strip,STRIP,
source_1-27940,Betamethasone Injection 1 ml,source_1,True,4.0,3.52,kishore pharmacy,1,Vial | Injection,BETAMETHASONE-4MG
source_6-56153,Clindamycin Injection 1 Ml,source_6,True,,,pfizer ltd,1ml Injection in Vial,VIAL,
source_7-65569,Clindamycin Phosphate Gel,source_7,False,90.0,60.3,nanz med science pharma ltd,20.0 gm in 1 tube,,Clindamycin (1% w/w)
source_2-60150,Hydrocortisone Sodium 100mg Injection,source_2,True,63.0,51.66,troikaa pharmaceuticals ltd,,,Hydrocortisone 100mg
source_6-72392,Diazepam 5 Mg Tablet 1000,source_6,True,15.91,14.0,wings pharmaceuticals pvt ltd,1000 Tablet(s) in Bottle,BOTTLE,
source_6-232765,Sertraline 25 Mg Tablet 10,source_6,True,100.0,88.0,ipca laboratories,10 Tablet(s) in Strip,STRIP,
source_3-6692,RANITIDINE 150MG TAB 1X10,source_3,True,20.0,16.0,omega,10,Strip TABLET,RANITIDINE 150 MG
source_1-170903,Ranitidine 150 mg Tablet 10's,source_1,True,20.0,17.6,keimed pvt ltd,10,Strip | Tablet,RANITIDINE-150MG
source_1-170904,Ranitidine 150 Tablet 20's,source_1,True,40.0,35.2,omega pharmaceuticals pvt ltd,20,Strip | Tablet,RANITIDINE-150MG
source_2-105534,Ranitidine 50mg Injection,source_2,True,27.0,22.14,ciron drugs & pharmaceuticals pvt ltd,,,Ranitidine 50mg
source_1-170905,Ranitidine Injection 2 ml,source_1,True,5.0,4.4,levin life sciences pvt ltd,2,Vial | Injection,RANITIDINE-50MG
source_6-216931,Ranitidine (Jagsonpal) 20 Mg Injection 1,source_6,True,3.48,3.48,jagsonpal pharmaceuticals ltd,15 Injection(s) in Injection,INJECTION,Ranitidine(20.0 Mg)
